,created_at,user_id,username,tweet,english
706,2021-02-05 02:38:00 SE Asia Standard Time,293943436,nyangrossvalin,"@ianhugen Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/UfYiF826jt","@ianhugen Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/UfYiF826jt"
707,2021-02-05 02:36:22 SE Asia Standard Time,293943436,nyangrossvalin,"@ciloqciliq Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/BuD5jd1jUa","@ciloqciliq Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/BuD5jd1jUa"
708,2021-02-05 02:35:48 SE Asia Standard Time,293943436,nyangrossvalin,"@iyalinut Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/aglM7uMZlh","@iyalinut Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/aglM7uMZlh"
709,2021-02-05 02:34:22 SE Asia Standard Time,293943436,nyangrossvalin,"@naivepiscean Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/QcQbMNgb7a","@naivepiscean Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/QcQbMNgb7a"
710,2021-02-05 02:31:12 SE Asia Standard Time,293943436,nyangrossvalin,"@radenrauf Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/BGrbjjYGIn","@radenrauf Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/BGrbjjYGIn"
711,2021-02-04 23:06:39 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
712,2021-02-04 21:47:41 SE Asia Standard Time,478232905,assyauqii007,@Telkomsel LEMOT BANGET INTERNETNYA ASUU. udah di on off . Restar dan Mode pesawat. TTEP AJA LEMOT INTERNETNYA. lapor di line udah di telpn cs udah tapi TETEP LEMOT bingung gw. Harga paket MAHAL tpi kualitas rendah hadeh pokoknya telkomjing lah,@Telkomsel slow its Internet BANGET ASUU. already in on off. Restar and Airplane mode. TTEP AJA's internet slow. reported in line already in telpn cs already but still slow confused gw. The package price TPI MAHAL low quality hadeh was substantially telkomjing
713,2021-02-04 21:46:57 SE Asia Standard Time,336943265,ochetar,Hello @Telkomsel kenapa sinyal tsel itu gak sesuai sama harga paketnya?,Hello @Telkomsel why TSEL signal was not appropriate at the price of the package?
714,2021-02-04 21:40:37 SE Asia Standard Time,779534415839895552,sabilsopantwt,"@Telkomsel  Ternyata bukan saya aja yg ngerasa lemot dan rugi, pas scroll bnyak yg ngalamin, padahal udh nyaman pake oprtr sebelah, tp kangen aja tlekomsel, ku kira bakaln sama balik lagi kyk dulu oprtr highend, speed wush wush, tp nyata nya, harga highend, qualitas lowend. Kapok","It was not my @Telkomsel aja feel slow and losses, which bnyak scroll ngalamin fitting, but comfortable UDH use oprtr side, tp miss wrote tlekomsel, my guess same bakaln back again kyk first oprtr highend, speed wush wush, its real tp, price highend, quality of lowend. kapok"
715,2021-02-04 21:36:06 SE Asia Standard Time,1216565608579391489,je_sadjalah,Harga mahal koneksi sampah #telkomsel  Semoga pak tohir segera sidak ke perusahaan 1 ini.,The price is expensive connection #telkomsel trash pack Tohir Hopefully soon this inspection to the company 1.
716,2021-02-04 21:02:54 SE Asia Standard Time,113279865,chornelius08,"@Telkomsel halo telkomsel, ini kenapa ya? Harga paket tambah mahal tapi layanan kok makin buruk. Semenjak akhir tahun lho internet gak stabil. Mau bangkrut kah?","@Telkomsel telkomsel hello, this is what happened? The package price is expensive but the service really added progressively worse. Since the end of the internet, you know not stable. Want to go bankrupt kah?"
717,2021-02-04 17:41:16 SE Asia Standard Time,891883949571457024,m17522147,"APAKAH WARGA DI DAERAH GAK MEMPUNYAI HAK UNTUK MENDAPATKAN PELAYANAN YG BAIK??!!  APA BEDANYA DENGAN KONSUMEN DI KOTA BESAR??!!  SAMA SAMA BAYAR!!   HARGA PRODUK SETINGGI LANGIT, PELAYANAN SAMPAH!!   Cc : @Telkomsel @KemenBUMN  @erickthohir  https://t.co/5dVXH3Xwsg","RESIDENTS ARE IN THE AREA HAVE THE RIGHT TO OBTAIN GAK YG SERVICE GOOD ?? !! WHAT DIFFERENCE WITH CONSUMERS IN THE CITY OF BIG ?? !! SAMA SAMA PAY !! SKY-HIGH PRICE PRODUCTS, SERVICES GARBAGE !! Cc: @Telkomsel @KemenBUMN @erickthohir https://t.co/5dVXH3Xwsg"
718,2021-02-04 17:39:32 SE Asia Standard Time,449629177,veraanast,"Kenapa ya @Telkomsel ini tiap mendung atau ujan sinyalnya super bapuk banget 😡 perasaan harga paket paling mahal, mana naik mulu, kualitasnya tapi berbanding terbalik aarrgghh","Why is it that this @Telkomsel each cloud or signal ujan super bapuk really 😡 feeling most expensive package prices, which rose mulu, but the quality is inversely proportional aarrgghh"
719,2021-02-04 17:14:56 SE Asia Standard Time,1265535622254641157,noxieneed,Ada yg butuh pulsa tsel 100ribu gaa aku jual 95k ajaah! tapi ga memperpanjang masa kartu yaa ada juga nominal lain harga under app!🤩 #zonauang #pulsatsel #telkomsel #zonajajan bole dm yaa kalau mau fast resp bisa wa ke  https://t.co/cZauqO0agR,There was a need pulse TSEL 100ribu I sell 95k ajaah gaa! but could not extend yaa cards there are also other nominal price under the app! 🤩 #zonauang #pulsatsel #telkomsel #zonajajan bole dm yaa if you want fast can resp wa to https://t.co/cZauqO0agR
720,2021-02-04 17:02:35 SE Asia Standard Time,1975085472,gadgetren,"Telkomsel Orbit Vs XL Home - Beda Harga, Beda Penawaran -  https://t.co/NANSdzLbPE  https://t.co/AFigO6TqbJ","Orbit Vs Telkomsel XL Home - Different Price, Different Deals - https://t.co/NANSdzLbPE https://t.co/AFigO6TqbJ"
721,2021-02-04 16:04:00 SE Asia Standard Time,1095515246775549953,inibunegaranya,@naolanic Telkomsel harga pejabat tapi aku bukan pejabat 😭,Telkomsel @naolanic official price but I'm not the official 😭
722,2021-02-04 14:16:01 SE Asia Standard Time,293943436,nyangrossvalin,"@Anyaselalubenar Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/yeHknwtt8C","@Anyaselalubenar Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/yeHknwtt8C"
723,2021-02-04 14:14:42 SE Asia Standard Time,293943436,nyangrossvalin,"@aglkeanu Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/ZjcJ5KkK0b","@aglkeanu Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/ZjcJ5KkK0b"
724,2021-02-04 14:12:39 SE Asia Standard Time,293943436,nyangrossvalin,"@majelismeyong Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/4pkQFtYEgI","@majelismeyong Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/4pkQFtYEgI"
725,2021-02-04 14:11:23 SE Asia Standard Time,293943436,nyangrossvalin,"@recehtapisayng Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/dJch5a1kP8","@recehtapisayng Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/dJch5a1kP8"
726,2021-02-04 13:00:01 SE Asia Standard Time,1234697154989568000,tsel_mybusiness,"Dapatkan kartu prabayar Enterprise+ khusus untuk seluruh pelanggan korporat Telkomsel di  https://t.co/hMAbEPQ5rI. Dengan harga mulai dari Rp45 ribu, bisa mendapatkan kuota hingga 31 GB, telepon hingga 300 menit, serta 300 SMS. #MelesatDenganDigital #Enterprise #EnterprisePrepaid  https://t.co/3fh412zGV7","Get Enterprise + special prepaid cards for all corporate customers of Telkomsel in https://t.co/hMAbEPQ5rI. With prices ranging from Rp 45 thousand, could get up to 31 GB quota, call up to 300 minutes and 300 SMS. #MelesatDenganDigital #Enterprise #EnterprisePrepaid https://t.co/3fh412zGV7"
727,2021-02-04 10:04:05 SE Asia Standard Time,971227663,renanda09,@Telkomsel kenapa jaringan Telkomsel sekarang justru menurun kualitasnya. Tidak sebanding dengan harga paketan sekarang.,@Telkomsel why Telkomsel network now actually declining. Not worth the price of packaged now.
728,2021-02-04 09:45:34 SE Asia Standard Time,1253316031080042497,hijeyhere,❗Price List Kuota Telkomsel dan Indosat❗   update harga!!  *untuk tsel cek nomor dulu yaa. harga bisa lebih murah/lebih mahal dari price list.   fastrespon klik wa kuota tsel kuota isat #zonaba #zonauang  https://t.co/HKE32x3Ffa,❗Price List Quota Telkomsel and Indosat❗ updated prices !! * To TSEL check first number yaa. the price could be cheaper / more expensive than the price list. fastrespon click wa quota quota TSEL isat #zonaba #zonauang https://t.co/HKE32x3Ffa
729,2021-02-04 05:37:08 SE Asia Standard Time,293943436,nyangrossvalin,"@dimaszaa_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/ezHj21UI3r","@dimaszaa_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/ezHj21UI3r"
730,2021-02-04 05:36:32 SE Asia Standard Time,293943436,nyangrossvalin,"@pantungalimar Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/193DiFVLUO","@pantungalimar Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/193DiFVLUO"
731,2021-02-04 05:36:01 SE Asia Standard Time,293943436,nyangrossvalin,"@yeor0bund Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Gn6JSgHBa5","@ Yeor0bund Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Gn6JSgHBa5"
732,2021-02-04 05:35:09 SE Asia Standard Time,293943436,nyangrossvalin,"@jevanadi Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/5J2h8BoS6B","@jevanadi Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/5J2h8BoS6B"
733,2021-02-04 05:34:37 SE Asia Standard Time,293943436,nyangrossvalin,"@txtdrberseragam Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Xu2rtIMlxk","@txtdrberseragam Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Xu2rtIMlxk"
734,2021-02-04 05:33:18 SE Asia Standard Time,293943436,nyangrossvalin,"@_meatlovers_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/zTxenap7Gp","@_meatlovers_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/zTxenap7Gp"
735,2021-02-04 05:32:16 SE Asia Standard Time,293943436,nyangrossvalin,"@lerkvd Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/gLZjnycniL","@lerkvd Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/gLZjnycniL"
736,2021-02-04 05:18:56 SE Asia Standard Time,1290651981741281281,unbanome08,AKUN 1  @ometvgdrive PROMO TERBATAS UNTUK HARI INI  HARGA 20K SUDAH DAPAT BUKA BANNED(BLOKIR)+BANTU LOGIN+TIPS BIAR DAPAT CEWEK MINAT? WA : 082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka  https://t.co/rWv2ykRxIL,ACCOUNTS 1 @ometvgdrive LIMITED PROMO PRICE FOR TODAY IS ABLE TO OPEN BANNED 20K (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka https://t.co/rWv2ykRxIL
737,2021-02-04 03:34:33 SE Asia Standard Time,139311844,denz26_,"Telkomsel biadab, tower lu kebakar apa gimana?? Harga mahal sinyal rasa kartu murah anjing @Telkomsel","Telkomsel savage, lu tower on fire what how ?? Expensive price signal's taste card dog @Telkomsel"
738,2021-02-04 01:36:10 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
739,2021-02-03 22:17:47 SE Asia Standard Time,2539527247,konterplsonline,"✨Daftar Harga Kuota Telkomsel, Tri, Pulsa✨  https://t.co/NxONZupfmb","✨Daftar Price Quota Telkomsel, Tri, Pulsa✨ https://t.co/NxONZupfmb"
740,2021-02-03 21:39:35 SE Asia Standard Time,747287659,afnanmalikz,"@Telkomsel ada apa dengan provider ini? harusnya pelayanan ditingkatkan, bukan hanya harga nya aja yg mahal.","@Telkomsel what's with this provider? services should be improved, not only the price of its course which is expensive."
741,2021-02-03 21:36:20 SE Asia Standard Time,293943436,nyangrossvalin,"@jawafess Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/m7g88ZBZ6n","@jawafess Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/m7g88ZBZ6n"
742,2021-02-03 21:35:50 SE Asia Standard Time,293943436,nyangrossvalin,"@txtdarigajelas Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/oLeLqwaWB9","@txtdarigajelas Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/oLeLqwaWB9"
743,2021-02-03 21:33:55 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/KLn24kv4x2","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/KLn24kv4x2"
744,2021-02-03 21:33:25 SE Asia Standard Time,293943436,nyangrossvalin,"@VLAMINORA Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/jp1Ge2m2Tr","@VLAMINORA Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/jp1Ge2m2Tr"
745,2021-02-03 21:32:31 SE Asia Standard Time,293943436,nyangrossvalin,"@kyalkaff Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Hn8rSbgL5N","@kyalkaff Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Hn8rSbgL5N"
746,2021-02-03 21:31:05 SE Asia Standard Time,293943436,nyangrossvalin,"@rachelvennya23 Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/GBDYxNpRXR","@ Rachelvennya23 Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/GBDYxNpRXR"
747,2021-02-03 21:27:11 SE Asia Standard Time,293943436,nyangrossvalin,"@adiktifpooh Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/t453RrBonq","@adiktifpooh Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/t453RrBonq"
748,2021-02-03 19:57:13 SE Asia Standard Time,716825510660038656,snwflakee,"telkomsel juga, jaringan jelek bgt. Dah mahal, jelek lg. Harga tidak sebandinh dengan kualitas","Telkomsel also, ugly bgt network. Dah expensive, ugly lg. Prices are not sebandinh with quality"
749,2021-02-03 19:15:02 SE Asia Standard Time,1191523349668646912,imdenizent,Telkomsel apaan bgt sih udh harga mahal giliran ujan sinyal ikutan ilang hhhh,Telkomsel fuck the hell bgt UDH expensive price ujan turn signal follow-ilang hhhh
750,2021-02-03 18:18:13 SE Asia Standard Time,178706708,dtfm_,@ayasminasmara @ezash kapan telkomsel ngasi harga segitu ya🥲,@ayasminasmara @ezash when that price ngasi telkomsel ya🥲
751,2021-02-03 16:36:20 SE Asia Standard Time,565558820,deserteagle1203,@Telkomsel Kebanyakan pedagang jual hrg paket itu lebih murah drpd eceran utk mensiasati turunnya penjualan eceran...kalo TSEL justru kebalikannya harga paket lebih mahal dari eceran...ie paket data 5gb @ 18rb utk 3 hari vs harian 4gb @ 5rb (12hb @ 15rb utk 3 hari),@Telkomsel Most traders sell it cheaper packages HRG retail drpd For anticipate the decline in retail sales ... if it's the opposite TSEL package price is more expensive than retail ... ie 5GB data package @ 18rb For three days daily vs 4gb @ 5rb (12hb @ 15rb For 3 days)
752,2021-02-03 14:54:47 SE Asia Standard Time,1390975938,kartuhalo,"Segera aktifkan di Unlimited Call Halo di app MyTelkomsel atau *111# agar #LebihMaksimal berkomunikasi via telepon!  Dengan harga Rp60K, kamu bisa teleponan sepuasnya ke sesama Telkomsel &amp; free 60 menit ke operator lain selama 7 hari*.  Info:  https://t.co/MpdZ49boyY. *S&amp;K berlaku  https://t.co/h03N2PQOMm","Immediately turn in Unlimited Call MyTelkomsel Halo in the app or * 111 # in order to communicate via telephone #LebihMaksimal! With Rp60K price, you can teleponan as much to fellow Telkomsel & amp; free 60 minutes to other operators for 7 days *. Info: https://t.co/MpdZ49boyY. * S & amp; K applies https://t.co/h03N2PQOMm"
753,2021-02-03 13:50:34 SE Asia Standard Time,1253316031080042497,hijeyhere,❗Price List Kuota Telkomsel dan Indosat❗   update harga!!  *untuk tsel cek nomor dulu yaa. harga bisa lebih murah/lebih mahal dari price list.   fastrespon klik wa kuota tsel kuota isat #zonaba #zonauang  https://t.co/ippjBeCAmK,❗Price List Quota Telkomsel and Indosat❗ updated prices !! * To TSEL check first number yaa. the price could be cheaper / more expensive than the price list. fastrespon click wa quota quota TSEL isat #zonaba #zonauang https://t.co/ippjBeCAmK
754,2021-02-03 13:38:01 SE Asia Standard Time,1161543106233294848,starinpays,Pulsa Telkomsel 20.000 update penyesuaian harga. Mohon dikondisikan 🙏,"Telkomsel 20,000 pulses update price adjustment. We are conditioned 🙏"
755,2021-02-03 12:45:26 SE Asia Standard Time,1161543106233294848,starinpays,Pulsa Telkomsel 5.000 ada penyesuaian harga. Mohon dikondisikan 🙏,"Telkomsel 5,000 pulses no price adjustment. We are conditioned 🙏"
756,2021-02-03 12:44:43 SE Asia Standard Time,2539527247,konterplsonline,"data gift telkomsel 2 gb + 150 menit telp + 400 sms / 30 hari : 24.000  Ini bukan gift, tp murah bgt game max dapat 1 gb kuota utama+ 500 mb kuota youtube+30 gb kuota game. Bagi yang minat bonus diamond juga bisa ya (harga khusus) ❤ #zonauang #zonajajan #kuotatelkomsel  https://t.co/U6KCQ1yicU","Data gift telkomsel 2 gb + 150 minutes tel + 400 SMS / 30 days: 24,000 This is not a gift, inexpensive bgt tp max game to 1 GB + 500 MB main quota quota youtube + 30 GB quota game. For those whose interest bonus diamond can also be yes (special price) ❤ #zonauang #zonajajan #kuotatelkomsel https://t.co/U6KCQ1yicU"
757,2021-02-03 10:23:37 SE Asia Standard Time,1222344615677714433,myorbitid,"@ilyas6666666 Hai, harga paket akan kami update melalui website dan akun media sosial Telkomsel Orbit. Jadi, segera gunakan kesempatan ini untuk mendapatkan produk Telkomsel Orbit dengan harga promo. Terima kasih.","@ Ilyas6666666 Hai, the package price will be updated through the website and social media accounts Telkomsel Orbit. So, immediately use this opportunity to get the product Telkomsel Orbit with a promo price. Thank you."
758,2021-02-03 09:06:39 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
